Date,V,3350.T,NVDA,3825.T,2559.T,1542.T,INDA,FTN,YINN,XLV,1489.T,8801.T,SHY,9843.T,1364.T,VYM,8766.T,VDC,8630.T,EEM,254A.T,VTI,IWM,Z,IEF,BND,200A.T,2811.T,MSTR,BABA,224A.T,2530.T,8795.T,6072.T,MOS,380A.T,DLO,GLD,VS,8985.T,TDOC,STRL,9434.T,2019.T,9984.T,4707.T,IO,NVDU,EURJPY=X,8802.T,6367.T,PTON,FNGU,LYF,TSM,ADM,2631.T,COIN,VWO,1326.T,PLTR,7453.T,PFFD,180A.T,QQQ,VGK,8737.T,BNDX,MU,2413.T,8600.T,2647.T,TQQQ,1322.T,TMF,2620.T,SOXX,EBIZ,FUTU,VDE,PFF,VBK,CURE,EFA,5838.T,2914.T,9432.T,159A.T,1629.T,VEA,XL,SOXL,1656.T,3863.T,CWEB,EDV,2098.T,2563.T,282A.T,U,AGG,8473.T,BIDU,8173.T,TSLA,CLS,3778.T,DIS,2553.T,1545.T,9506.T,XLP,2568.T,USDJPY=X,VXUS,PSO,1651.T,CXSE,AMZN,PDD,VOO,ZM,2837.T,NOBL,MS,1615.T,3903.T,SPO,ACWI,SPYG,MARA,VIG,TMV,ICLN,1343.T,VXF
2023-08-11,,,,,,,,59.68000030517578,,,,,,,,,,,,37.02565002441406,,215.1194610595703,185.11941528320312,,,,,,,90.9048080444336,,,,,,,,,29.368370056152344,,,,,,,,23.75,,,,,,,11.380000114440918,,,,,,,,,,,,,,,,,,,,,,,,,48.086158752441406,,,,,66.68901062011719,,,,,,,,,,,,,,,,,,,137.91000366210938,,,,,,,,,,,,,10.097315788269045,,,,,,,,,,,,,,59.90049743652344,,,,,,
2023-08-14,,23.0,,233.0,15810.28515625,9575.0,,59.65999984741211,,,1628.1358642578125,951.3380737304688,,3125.245849609375,,,,,1887.16552734375,36.84782028198242,,216.1863250732422,184.79959106445312,,,,,3223.70703125,,88.75849151611328,,12360.5205078125,2062.135986328125,130.0,,,,,29.54376220703125,68997.9140625,,,,,6550.20703125,344.4670104980469,24.1200008392334,,,1655.6397705078125,24121.80859375,,,11.640000343322754,,,,,,25740.0,,956.6025390625,,,,,346.0922546386719,,,2935.022216796875,353.0978088378906,4943.46533203125,,7830.0,,302.1355895996094,,,47.98846054077149,,,,,66.39315032958984,2102.0,,151.63833618164062,,,,,,263.3772888183594,,,,,264.64959716796875,,,,1342.35400390625,137.58999633789062,1863.969970703125,,,,,,,895.1787719726562,,3708.89599609375,,,10.06855010986328,1461.611572265625,,,,,,1964.663330078125,,,220.9886016845703,666.0,,,60.41180038452149,,,,,1818.2952880859373,
2023-08-15,,22.0,,,15892.25390625,,,59.16999816894531,,,,,,,20768.697265625,,2875.54736328125,,1893.2779541015625,,,,,,,,,,,,,12411.828125,2084.0087890625,129.0,,,,,29.46581268310547,67911.3359375,,82.29000091552734,145.84844970703125,,6593.6708984375,,23.64999961853028,,158.63400268554688,1648.9251708984375,23737.087890625,,,12.079999923706056,,,15753.462890625,,,,,,,,,,355.8040466308594,,,,355.8708801269531,,,7775.0,,,,,,,,,,,,2815.0234375,,,67765.9609375,,,,,1233.9677734375,,,,,,,,,,,,21.0,,,1561.2843017578125,22220.76953125,,69.27417755126953,,,50.61870193481445,,1468.634033203125,,,,,,,,,,,133.42999267578125,,,,,,,,
2023-08-16,,22.0,,,15737.9599609375,,,58.18000030517578,,,,,,,20532.3515625,,2871.843505859375,,1876.4691162109373,,,,,,,,,,,,,12295.21875,2053.29345703125,124.0,,,,,29.30016326904297,67820.7890625,,80.48999786376953,145.533935546875,,6387.2177734375,,23.36000061035156,,158.76800537109375,1626.86279296875,23116.732421875,,,11.359999656677246,,,15550.7333984375,,,,,,,,,,352.2724304199219,,,,347.5517883300781,,,7750.0,,,,,,,,,,,,2810.4873046875,,,66160.0,,,,,1217.332275390625,,,,,,,,,,,,21.07999992370605,,,1563.746826171875,21913.5234375,,69.11422729492188,,,50.22433090209961,,1443.8214111328125,,,,,,,,,,,134.35000610351562,,,,,,,,
2023-08-17,,22.0,,,15704.208984375,,,57.40999984741211,,,,,,,20384.638671875,,2919.98583984375,,1888.082275390625,,,,,,,,,,,,,12267.2333984375,2066.789794921875,122.0,,,,,28.94938087463379,67639.6796875,,75.23999786376953,145.62380981445312,,6400.0595703125,,22.84000015258789,,159.12399291992188,1637.414306640625,23395.654296875,,,11.0600004196167,,,15461.7294921875,,,,,,,,,,347.8580322265625,,,,357.71954345703125,,,7770.0,,,,,,,,,,,,2798.69384765625,,,65022.4453125,,,,,1186.9967041015625,,,,,,,,,,,,20.82999992370605,,,1563.746826171875,21799.546875,,68.44623565673828,,,50.004207611083984,,1442.4168701171875,,,,,,,,,,,131.57000732421875,,,,,,,,
2023-08-18,,22.0,,220.0,15525.8056640625,9683.0,,57.15999984741211,,,1596.1060791015625,942.9597778320312,,3180.040283203125,,,,,1877.691650390625,35.939964294433594,,210.4737243652344,178.9742889404297,,,,,3150.133056640625,,83.60164642333984,,12276.5615234375,2071.44384765625,122.0,,,,,29.09554100036621,67096.3984375,,,,,6413.888671875,344.4670104980469,24.01000022888184,,,1645.088134765625,22986.890625,,,11.130000114440918,,,,,,25555.0,,914.172607421875,,,,,343.443603515625,,,2708.047119140625,353.0978088378906,4936.0390625,,7705.0,,303.4500427246094,,,47.031036376953125,,,,,64.57174682617188,1937.0,,149.88368225097656,,,,,,263.1912536621094,,,,,258.98553466796875,,,,1293.1959228515625,125.16000366210938,1855.8343505859373,,,,,,,881.3314208984375,,3648.30615234375,,,9.934301376342772,1434.4583740234375,,,,,,1920.162841796875,,,217.93475341796875,632.0,,,58.97623062133789,,,,,1796.578857421875,
2023-08-21,,21.0,,,15458.3037109375,,,58.38999938964844,,,,,,,20394.486328125,,2870.91796875,,1881.97021484375,,,,,,,,,,,,,12127.3037109375,2076.097412109375,125.0,,,,,29.23195457458496,67639.6796875,,77.41000366210938,145.35421752929688,,6487.97509765625,,23.729999542236328,,158.02000427246094,1678.181884765625,22481.947265625,,,11.100000381469728,,,15160.1123046875,,,,,,,,,,347.8580322265625,,,,350.3247985839844,,,7628.0,,,,,,,,,,,,2795.97216796875,,,65003.32421875,,,,,1176.2325439453125,,,,,,,,,,,,20.68000030517578,,,1533.210693359375,21393.189453125,,68.2392349243164,,,50.06840133666992,,1435.3944091796875,,,,,,,,,,,132.49000549316406,,,,,,,,
2023-08-22,,22.0,,,15554.7373046875,,,58.31999969482422,,,,,,,20616.05859375,,2889.43408203125,,1917.72705078125,,,,,,,,,,,,,12024.6875,2108.20947265625,123.0,,,,,28.900659561157227,68545.1640625,,77.6500015258789,146.43258666992188,,6578.85400390625,,23.93000030517578,,159.36700439453125,1682.4984130859375,22505.994140625,,,10.8100004196167,,,15481.5107421875,,,,,,,,,,346.97515869140625,,,,364.18988037109375,,,7600.0,,,,,,,,,,,,2822.281005859375,,,66083.5234375,,,,,1188.9539794921875,,,,,,,,,,,,21.450000762939453,,,1520.4051513671875,21844.146484375,,67.85350036621094,,,49.976680755615234,,1457.866455078125,,,,,,,,,,,133.44000244140625,,,,,,,,
2023-08-23,,22.0,,,15612.5966796875,,,59.18999862670898,,,,,,,20616.05859375,,2915.356689453125,,1916.1988525390625,,,,,,,,,,,,,12071.3310546875,2153.35205078125,123.0,,,,,29.55350685119629,68907.3671875,,79.80999755859375,146.47750854492188,,6522.548828125,,25.18000030517578,,158.10299682617188,1691.1314697265625,23126.3515625,,,10.720000267028809,,,15501.287109375,,,,,,,,,,354.9211120605469,,,,366.9629211425781,,,7594.0,,,,,,,,,,,,2834.074462890625,,,65921.015625,,,,,1230.053466796875,,,,,,,,,,,,22.11000061035156,,,1520.4051513671875,21859.013671875,,68.30509948730469,,,50.572845458984375,,1459.7388916015625,,,,,,,,,,,138.24000549316406,,,,,,,,
2023-08-24,,22.0,,,15699.3857421875,,,58.150001525878906,,,,,,,20773.62109375,,2932.021240234375,,1929.9515380859373,,,,,,,,,,,,,12108.6455078125,2158.936279296875,125.0,,,,,29.24169921875,69541.203125,,77.87000274658203,147.4660186767578,,6697.39208984375,,25.030000686645508,,157.1909942626953,1701.6829833984375,23227.33984375,,,10.579999923706056,,,15847.4091796875,,,,,,,,,,355.8040466308594,,,,372.5089721679688,,,7570.0,,,,,,,,,,,,2855.84716796875,,,66035.7265625,,,,,1251.58203125,,,,,,,,,,,,22.1200008392334,,,1521.8828125,22344.66015625,,67.75940704345703,,,50.01337432861328,,1465.35693359375,,,,,,,,,,,135.75999450683594,,,,,,,,
2023-08-25,,23.0,,,15559.5576171875,,,58.810001373291016,,,,,,,20542.201171875,,2906.098876953125,,1920.7830810546875,,,,,,,,,,,,,12155.2900390625,2136.132568359375,125.0,,,,,29.3488826751709,67730.234375,,78.55999755859375,147.37612915039062,,6492.9140625,,25.26000022888184,,157.72500610351562,1707.918212890625,22929.1796875,,,10.220000267028809,,,15382.619140625,,,,,,,,,,353.15533447265625,,,,366.9629211425781,,,7585.0,,,,,,,,,,,,2844.053955078125,,,65414.375,,,,,1234.9464111328125,,,,,,,,,,,,21.809999465942383,,,1490.361572265625,21690.525390625,,68.13575744628906,,,50.27935028076172,,1457.39794921875,,,,,,,,,,,137.22000122070312,,,,,,,,
2023-08-28,241.9253692626953,,46.81697845458984,,,,43.880001068115234,,31.849197387695312,131.5875244140625,,,77.81039428710938,,,103.62582397460938,,186.8726348876953,,,,,,50.4900016784668,90.57616424560548,68.55908203125,,,34.4370002746582,,,,,,37.056915283203125,,20.18000030517578,178.1300048828125,,,22.200000762939453,,,,,,,,,,,5.860000133514404,163.94000244140625,,92.06822204589844,78.30411529541016,,73.70999908447266,39.264259338378906,,14.640000343322754,,17.675373077392578,,364.2463073730469,58.71568298339844,,46.1784782409668,64.99440002441406,,,,38.29891204833984,,58.81253433227539,,162.6763153076172,18.416229248046875,,119.74808502197266,28.26775932312012,221.75343322753903,98.33431243896484,,,,,,,43.77499008178711,70.65902709960938,21.25934600830078,,,37.03092956542969,74.56092071533203,,,,34.689998626708984,92.44645690917967,,,,238.82000732421875,,,83.50138092041016,,,,,,146.531005859375,,,,30.38482666015625,133.13999938964844,80.76000213623047,400.9292907714844,67.56999969482422,,91.77748107910156,81.06742858886719,,,,93.52818298339844,,10.619999885559082,158.5262908935547,34.46377182006836,15.85863971710205,,145.66896057128906
2023-08-29,,23.0,,227.0,15757.24609375,10200.0,,60.630001068115234,,,1655.076904296875,1009.1961059570312,,3236.791748046875,,,,,1907.947265625,37.24091339111328,,216.46759033203125,182.4442596435547,,,,,3261.462158203125,,89.29981994628906,,12453.8076171875,2167.3134765625,128.0,,,,,29.64120483398437,67730.234375,,,,,6523.53662109375,331.1081848144531,25.920000076293945,,,1772.18701171875,24309.357421875,,,10.770000457763672,,,,,,26165.0,,899.2257080078125,,,,,372.5788879394531,,,2823.491455078125,375.281982421875,4983.38427734375,,7807.0,,305.703369140625,,,58.62759780883789,,,,,66.43012237548828,1867.0,,153.7623748779297,,,,,,266.16729736328125,,,,,262.79412841796875,,,,1348.298583984375,140.7100067138672,2020.35546875,,,,,,,959.8938598632812,,3772.4658203125,,,10.145261764526367,1475.1885986328125,,,,,,1994.01513671875,,,228.4844665527344,609.0,,,61.18857955932617,,,,,1846.7982177734373,
2023-08-30,244.3066253662109,,49.24504089355469,,,,44.130001068115234,,33.100276947021484,132.6699981689453,,,77.98336029052734,,,104.56584930419922,,188.08956909179688,,,,,,52.5,91.21249389648438,68.95376586914062,,,37.167999267578125,,,,,,37.58934783935547,,22.0,180.32000732421875,,,22.65999984741211,,,,,,,,,,,6.239999771118164,182.22000122070312,,92.83219909667967,78.18792724609375,,83.83000183105469,39.641151428222656,,16.329999923706055,,17.76859474182129,,374.2770690917969,59.51934814453125,,46.207027435302734,67.7609634399414,,,,41.42073059082031,,60.352638244628906,,167.73655700683594,18.969913482666016,,120.74720764160156,28.472938537597656,227.6799774169922,100.57789611816406,,,,,,,44.32543563842773,71.02809143066406,23.22449493408203,,,38.73092651367188,75.45416259765625,,,,37.470001220703125,93.0045394897461,,,,256.8999938964844,,,83.62042999267578,,,,,,145.98800659179688,,,,30.944419860839844,135.07000732421875,98.13999938964844,408.3200073242188,68.66999816894531,,92.80451202392578,81.91288757324219,,,,95.09009552001952,,13.470000267028809,160.60533142089844,33.53361511230469,15.947346687316896,,148.84619140625
2023-08-31,,23.0,,,15959.7578125,,,60.209999084472656,,,,,,,21216.765625,,2987.569580078125,,1939.731201171875,,,,,,,,,,,,,12290.5556640625,2153.35205078125,128.0,,,,,30.615602493286133,66824.75,,82.76000213623047,150.0720672607422,,6465.25537109375,,27.36000061035156,,159.66799926757812,1786.575439453125,24261.26953125,,,11.779999732971191,,,16050.1376953125,,,,,,,,,,370.8131103515625,,,,381.7523193359375,,,7600.0,,,,,,,,,,,,2894.8564453125,,,67106.3671875,,,,,1275.0675048828125,,,,,,,,,,,,23.309999465942383,,,1502.1820068359375,22632.08203125,,68.45563507080078,,,51.086463928222656,,1496.2557373046875,,,,,,,,,,,153.97000122070312,,,,,,,,
2023-09-01,,22.0,,,15921.1845703125,,,60.869998931884766,,,,,,,21305.39453125,,3020.898681640625,,1971.514892578125,,,,,,,,,,,,,12201.9326171875,2180.344482421875,129.0,,,,,30.976131439208984,65466.5234375,,83.12999725341797,150.11697387695312,,6420.80322265625,,30.93000030517578,,157.74899291992188,1808.1583251953125,24597.896484375,,,12.34000015258789,,,16040.2490234375,,,,,,,,,,375.2275390625,,,,390.0714416503906,,,7669.0,,,,,,,,,,,,2904.83544921875,,,68224.8125,,,,,1279.960205078125,,,,,,,,,,,,23.51000022888184,,,1502.1820068359375,22632.08203125,,67.872314453125,,,51.29741287231445,,1506.08740234375,,,,,,,,,,,157.55999755859375,,,,,,,,
2023-09-04,,22.0,,,16007.974609375,,,,,,,,,,21517.119140625,,3062.5595703125,,1982.822998046875,,,,,,,,,,,,,12514.4443359375,2218.9716796875,130.0,,,,,,67368.0390625,,,150.61123657226562,,6336.83935546875,,,,157.36000061035156,1858.038330078125,24679.6484375,,,,,,16129.2509765625,,,,,,,,,,382.2906494140625,,,,402.08782958984375,,,7833.0,,,,,,,,,,,,2925.701171875,,,69515.3203125,,,,,1260.388916015625,,,,,,,,,,,,,,,1572.6121826171875,22731.1953125,,,,,,,1534.6453857421875,,,,,,,,,,,,,,,,,,,
2023-09-05,,21.0,,,16061.013671875,,,61.90999984741211,,,,,,,21526.96484375,,3058.856689453125,,1967.84765625,,,,,,,,,,,,,12388.5068359375,2203.148681640625,131.0,,,,,31.667953491210938,67639.6796875,,80.54000091552734,150.74603271484375,,6343.75341796875,,31.82999992370605,,158.13600158691406,1882.019287109375,24746.974609375,,,11.84000015258789,,,16144.0859375,,,,,,,,,,380.52490234375,,,,398.3904418945313,,,7812.0,,,,,,,,,,,,2913.90771484375,,,69754.3046875,,,,,1241.7962646484375,,,,,,,,,,,,23.559999465942383,,,1572.6121826171875,22770.83984375,,67.28900146484375,,,50.85717010498047,,1532.7728271484375,,,,,,,,,,,159.32000732421875,,,,,,,,
2023-09-06,,,,,,,,,,,1738.8935546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893.050537109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.16346740722656,,,,,,266.8182983398437,1252.560546875,,,,,,,,,,,,,1389.814208984375,,,22825.349609375,,,3887.68603515625,,,,,,,,,,,,,,,,,,,,,,,
2023-09-07,,21.0,,,15974.2216796875,,,63.16999816894531,,,,,,,21610.671875,,3131.9951171875,,2005.4381103515625,,,,,,,,,,,,,12360.521484375,2296.69140625,128.0,,,,,32.515682220458984,68001.8828125,,79.0999984741211,154.7898712158203,,6273.61865234375,,30.90999984741211,,158.39700317382812,1924.2257080078125,24694.078125,,,10.789999961853027,,,16084.7509765625,,,,,,,,,,385.82220458984375,,,,405.7851867675781,,,7745.0,,,,,,,,,,,,2952.009521484375,,,69802.09375,,,,,1301.48876953125,,,,,,,,,,,,23.270000457763672,,,1572.6121826171875,22676.68359375,,67.37367248535156,,,50.39859008789063,,1549.6268310546875,,,,,,,,,,,160.10000610351562,,,,,,,,
2023-09-08,,,,,,,,,,,1723.626953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.8275146484373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.19517517089844,,,,,,267.1902770996094,1272.1317138671875,,,,,,,,,,,,,1290.9697265625,,,22567.658203125,,,3844.97509765625,,,,,,,,,,,,,,,,,,,,,,,
2023-09-11,,22.0,,214.0,15887.43359375,9849.0,,65.06999969482422,,,1740.9888916015625,1041.76123046875,,3398.239990234375,,,,,2027.4420166015625,36.67934799194336,,216.0990447998047,178.69322204589844,,,,,3240.164306640625,,84.24744415283203,,12369.849609375,2309.2568359375,128.0,,,,,32.82748794555664,65919.265625,,,,,6530.45068359375,319.6577453613281,30.850000381469727,,,1843.6497802734373,23934.2578125,,,11.329999923706056,,,,,,26145.0,,920.9144287109376,,,,,375.2275695800781,,,2713.917236328125,419.6502685546875,4959.47998046875,,7725.0,,305.4216613769531,,,57.39662551879883,,,,,65.75519561767578,1935.0,,158.01046752929688,,,,,,264.2142944335937,,,,,264.55194091796875,,,,1437.697265625,138.13999938964844,2162.277587890625,,,,,,,974.0238647460938,,3833.0556640625,,,10.595949172973633,1551.96728515625,,,,,,1960.876220703125,,,251.1570587158203,466.0,,,61.06075286865234,,,,,1840.464111328125,
2023-09-12,,20.0,,214.0,15983.8662109375,9903.0,,63.5,,,1749.9691162109375,1058.20166015625,,3386.49853515625,,,,,2001.46533203125,36.567039489746094,,215.05154418945312,178.51873779296875,,,,,3261.462158203125,,83.85807037353516,,12402.5,2310.187744140625,126.0,,,,,32.83723068237305,66372.0078125,,,,,6658.8671875,325.3829650878906,30.270000457763672,,,1906.000244140625,24068.908203125,,,11.420000076293944,,,,,,26165.0,,939.6786499023438,,,,,377.8762817382813,,,2738.375732421875,417.8016052246094,4975.33447265625,,7673.0,,306.7361755371094,,,57.74833297729492,,,,,65.48706817626953,1961.0,,159.67276000976562,,,,,,265.5162658691406,,,,,265.0401916503906,,,,1464.2198486328125,138.0500030517578,2237.306396484375,,,,,,,993.3348388671876,,3874.7734375,,,10.442523956298828,1564.6080322265625,,,,,,1968.4510498046875,,,253.19297790527344,470.0,,,60.60844802856445,,,,,1841.368896484375,
2023-09-13,,21.0,,212.0,15974.2216796875,9820.0,,62.619998931884766,,,1767.630615234375,1051.5621337890625,,3371.8212890625,,,,,2013.07861328125,36.52024459838867,,215.08067321777344,177.34593200683594,,,,,3253.717529296875,,83.23126983642578,,12365.185546875,2324.1494140625,126.0,,,,,32.330543518066406,66281.4609375,,,,,6550.20703125,324.42877197265625,29.31999969482422,20.70524406433105,,1873.3861083984373,23890.9765625,,,11.270000457763672,,,,,,26090.0,,950.8886108398438,,,,,384.0564575195313,,,2728.10302734375,420.5746154785156,4975.33447265625,,7601.0,,307.95672607421875,,,57.52363204956055,,,,,65.28366088867188,2024.0,,160.9656524658203,,,,,,266.3533020019531,,,,,263.4776916503906,,,,1478.3956298828125,137.47000122070312,2246.345947265625,,,,,,,997.5736694335938,,3842.98876953125,,,10.595949172973633,1581.9302978515625,,,,,,1964.663330078125,,,257.0797119140625,522.0,,,60.75594329833984,,,,,1818.74755859375,
2023-09-14,,21.0,,208.0,16027.2607421875,9710.0,,63.09999847412109,,,1796.0682373046875,1082.2301025390625,,3419.766845703125,,,,,2009.1053466796875,36.763580322265625,,216.92344665527344,179.84664916992188,,,,,3229.515625,,83.57315826416016,,12285.890625,2372.084716796875,124.0,,,,,32.194129943847656,66553.1015625,,,,,6500.81689453125,323.4745483398437,29.030000686645508,20.78396797180176,,1933.8179931640625,23910.21484375,,,11.34000015258789,,,,,,26035.0,,951.61962890625,,,,,405.2457580566406,,,2798.054443359375,430.7424011230469,4975.33447265625,,7664.0,,307.95672607421875,,,58.22704315185547,,,,,66.14351654052734,2080.0,,161.24270629882812,,,,,,267.0043029785156,,,,,264.9425048828125,,,,1506.2900390625,137.0399932861328,2246.345947265625,,,,,,,1026.3045654296875,,3873.77978515625,,,10.624717712402344,1597.3795166015625,,,,,,1980.7596435546875,,,258.2827453613281,501.0,,,61.178741455078125,,,,,1829.60595703125,
2023-09-15,,21.0,,206.0,16123.6953125,9896.0,,61.02000045776367,,,1803.552001953125,1088.5533447265625,,3449.12109375,,,,,2017.6629638671875,36.62319946289063,,214.37266540527344,177.96627807617188,,,,,3234.35595703125,,82.68994140625,,12337.19921875,2382.32275390625,125.0,,,,,32.06745147705078,68816.8203125,,,,,6636.1474609375,322.5203552246094,28.13999938964844,19.617759704589844,,1994.249755859375,24068.908203125,,,11.279999732971191,,,,,,26215.0,,951.3759155273438,,,,,411.4259948730469,,,2784.846923828125,431.6667175292969,5006.10986328125,,7610.0,,308.52001953125,,,57.787410736083984,,,,,65.99557495117188,2086.0,,165.39845275878906,,,,,,267.0973205566406,,,,,266.89569091796875,,,,1528.2393798828125,135.63999938964844,2154.141845703125,,,,,,,1044.673583984375,,3906.55810546875,,,10.576770782470703,1628.2783203125,,,,,,1978.865966796875,,,255.5065155029297,514.0,,,60.39213180541992,,,,,1832.77294921875,
2023-09-18,242.74891662597656,,43.95269775390625,,,,45.16999816894531,,30.190786361694336,129.88430786132812,,,77.92150115966797,,,104.53260803222656,,185.8114776611328,,,,,,47.150001525878906,90.06375122070312,68.39936828613281,,,34.0620002746582,,,,,,37.05119705200195,,20.21999931335449,179.38999938964844,,,20.770000457763672,,,,,,,,,,,4.630000114440918,171.91000366210938,,87.45603942871094,76.67742156982422,,81.61000061035156,39.11688232421875,,15.460000038146973,,17.94181251525879,,368.6524353027344,57.87249755859375,,45.96730422973633,70.1593246459961,,,,39.234474182128906,,55.44356918334961,,159.6897430419922,18.381311416625977,,125.7427749633789,28.70061111450196,219.8474273681641,93.52239227294922,,,,,,,43.98632049560547,69.95469665527344,19.7805233001709,,,34.99092483520508,72.73605346679688,,,,33.45000076293945,92.26130676269533,,,,265.2799987792969,,,84.3546371459961,,,,,,147.8679962158203,,,,29.74669647216797,139.97999572753906,99.80999755859376,403.225341796875,70.62999725341797,,90.61351776123048,85.22743225097656,,,,94.0291748046875,,9.789999961853027,158.43804931640625,36.45833587646485,15.2081298828125,,145.4617156982422
2023-09-19,,,,,,,,,,,1832.8876953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.7294921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.15310668945312,,,,,,266.9112854003906,1393.4735107421875,,,,,,,,,,,,,1306.9447021484375,,,22542.880859375,,,3838.02197265625,,,,,,,,,,,,,,,,,,,,,,,
2023-09-20,,21.0,,207.0,15993.5087890625,9950.0,,60.150001525878906,,,1820.0159912109373,1078.752197265625,,3327.7900390625,,,,,2089.78759765625,36.21138381958008,,211.95762634277344,174.33154296875,,,,,3189.82421875,,81.42684936523438,,12374.513671875,2353.46875,124.0,,,,,31.70707893371582,69088.4609375,,,,,6383.2666015625,326.337158203125,25.21999931335449,18.522157669067383,,1953.002685546875,23689.0,,,10.68000030517578,,,,,,26495.0,,939.4349975585938,,,,,418.4891052246094,,,2720.765625,430.7424011230469,4989.3232421875,,7650.0,,309.0834350585937,,,58.109806060791016,,,,,65.66273498535156,2180.0,,166.78369140625,,,,,,266.16729736328125,,,,,262.2081604003906,,,,1510.862548828125,131.17999267578125,2099.0,,,,,,,998.9867553710938,,3832.062255859375,,,10.27950954437256,1620.3197021484375,,,,,,1949.5142822265625,,,257.91259765625,508.0,,,59.730430603027344,,,,,1831.8680419921875,
2023-09-21,,20.0,,197.0,15892.25390625,9949.0,,58.77999877929688,,,1820.0159912109373,1069.58349609375,,3320.9404296875,,,,,2096.510986328125,35.58430480957031,,208.4026641845703,171.6273193359375,,,,,3156.909423828125,,79.87884521484375,,12211.26171875,2333.457275390625,123.0,,,,,32.79535675048828,69812.8515625,,,,,6180.76416015625,325.3829650878906,23.549999237060547,17.713035583496094,,1929.5013427734373,23765.9453125,,,10.329999923706056,,,,,,26545.0,,934.3175048828124,,,,,412.3088684082031,,,2718.31982421875,435.3640747070313,4985.59228515625,,7589.0,,309.7406005859375,,,55.774864196777344,,,,,64.57174682617188,2397.0,,166.22959899902344,,,,,,265.6092529296875,,,,,259.2784729003906,,,,1499.4305419921875,128.0,2119.791015625,,,,,,,1004.638671875,,3778.425537109375,,,10.13567352294922,1607.2109375,,,,,,1921.1094970703125,,,260.6888427734375,496.0,,,58.73443984985352,,,,,1826.891357421875,
2023-09-22,,20.0,,,15737.9599609375,,,58.2400016784668,,,,,,,21472.806640625,,3376.4072265625,,2089.78759765625,,,,,,,,,,,,,12369.849609375,2359.05322265625,123.0,,,,,32.569862365722656,70808.8828125,,71.66000366210938,157.57565307617188,,6122.48291015625,,23.1299991607666,,157.39700317382812,1929.5015869140625,23357.1796875,,,9.9399995803833,,,15516.123046875,,,,,,,,,,416.7233276367188,,,,443.6831359863281,,,7639.0,,,,,,,,,,,,3108.04736328125,,,68913.078125,,,,,1384.66650390625,,,,,,,,,,,,22.549999237060547,,,1546.5086669921875,21888.74609375,,66.43785858154297,,,50.040077209472656,,1609.0836181640625,,,,,,,,,,,156.35000610351562,,,,,,,,
2023-09-25,,20.0,,,15762.068359375,,,58.11000061035156,,,,,,,21566.357421875,,3356.039306640625,,2101.70654296875,,,,,,,,,,,,,12533.1015625,2339.041748046875,125.0,,,,,33.001251220703125,70265.5859375,,72.12999725341797,158.5641632080078,,6345.72900390625,,23.61000061035156,,158.04400634765625,1911.27587890625,23381.2265625,,,9.779999732971191,,,15555.6806640625,,,,,,,,,,409.66021728515625,,,,435.3640747070313,,,7693.0,,,,,,,,,,,,3150.68505859375,,,69352.8046875,,,,,1368.0308837890625,,,,,,,,,,,,23.030000686645508,,,1546.5086669921875,21948.21484375,,66.2010498046875,,,49.864891052246094,,1602.0614013671875,,,,,,,,,,,155.52000427246094,,,,,,,,
2023-09-26,,20.0,,,15747.603515625,,,57.43000030517578,,,,,,,21443.26171875,,3385.665283203125,,2111.1806640625,,,,,,,,,,,,,12528.4375,2422.8115234375,124.0,,,,,32.3443603515625,71533.2734375,,70.31999969482422,158.2496337890625,,6292.38720703125,,23.540000915527344,,157.6009979248047,1886.8154296875,23107.11328125,,,9.920000076293944,,,15570.5126953125,,,,,,,,,,410.5431213378906,,,,439.98577880859375,,,7606.0,,,,,,,,,,,,3116.2119140625,,,69190.3046875,,,,,1380.752197265625,,,,,,,,,,,,22.56999969482422,,,1546.5086669921875,21958.125,,65.70851135253906,,,49.16411972045898,,1603.4658203125,,,,,,,,,,,152.36000061035156,,,,,,,,
2023-09-27,,19.0,,,15680.099609375,,,58.13999938964844,,,,,,,21448.18359375,,3374.555419921875,,2109.958251953125,,,,,,,,,,,,,12360.521484375,2408.384521484375,125.0,,,,,32.66790008544922,71895.4609375,,73.18000030517578,159.64248657226562,,6340.7900390625,,24.90999984741211,,157.51699829101562,1908.8778076171875,22804.150390625,,,10.31999969482422,,,15471.6220703125,,,,,,,,,,407.8944091796875,,,,449.2291870117188,,,7640.0,,,,,,,,,,,,3113.490478515625,,,68941.7578125,,,,,1374.880859375,,,,,,,,,,,,23.270000457763672,,,1546.5086669921875,21844.146484375,,65.1685791015625,,,49.14567947387695,,1602.5294189453125,,,,,,,,,,,153.75,,,,,,,,
